state,location,mean_SQ_fg,total_DNA_ng,ratio_Fvfg_DNAng,year,pass,range,rep,cultivar,trt,product,stand_count,pl_pop_a,pl_pop_ha,wm_dx,rr_di,rr_ds,rr_dx,rdw_g,sdw_g,f_dx,yield_bua,yield_kgha,plant_date,seed_rate_a,seed_rate_ha,row_space_in,row_space_m,soil_type,sds_history,scn_history,irrigation,tillage,prev_crop,scn_count_rep
MI,HILLSDALE,3142.860223,,,2024,6,30,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,54.85539247,3689.025144,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,7,30,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,61.21548619,4116.741446,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,7,31,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,72.90541608,4902.889232,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,6,31,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.23265803,4252.396252,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,5,31,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,1.666666667,62.29638791,4189.432087,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,1,31,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.89508087,4431.444188,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,2,32,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73.96635587,4974.237432,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,4,31,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,65.08458941,4376.938638,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,1,32,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.21890341,3780.721254,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,3,32,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,66.43885872,4468.013249,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,2,31,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.32357811,4393.010628,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,3,31,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.50297587,4270.575127,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,4,32,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.31792311,4527.130329,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,5,33,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.58790651,4276.286712,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,5,32,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.66729216,4281.625398,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,3,33,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.97466896,4302.296488,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,7,32,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.06978519,4510.443054,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,6,33,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.55498867,4408.572988,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,4,33,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,64.7703738,4355.807638,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,6,32,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.64888369,4414.887428,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,7,33,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,73.76784553,4960.887612,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,1915.219684,,,2024,3,34,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,1.111111111,71.60973875,4815.754931,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,1,33,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,70.32422722,4729.30428,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,4,34,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.64176545,4078.158726,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,2,33,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.10558554,4243.850627,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,4020.491676,,,2024,6,34,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.39148653,4532.077469,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,3142.860223,,,2024,5,34,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,66.19691269,4451.742379,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,2,34,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.18996386,4585.775069,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,HILLSDALE,2475.761109,,,2024,1,34,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.73098901,4823.909011,6/4/2024,160000,395368,15,0.381,silt_loam,y,n,n,y,corn,0
MI,INGHAM,2942.181249,,,2024,9,25,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,71.2399809,4790.888716,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,2942.181249,,,2024,8,25,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,76.04516941,5114.037643,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,3231.845608,,,2024,7,25,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,2.777777778,69.20876178,4654.28923,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,3231.845608,,,2024,6,25,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,67.34749634,4529.119129,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,3231.845608,,,2024,5,25,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,77.07773737,5183.477838,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,1540.645669,,,2024,4,25,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,8.333333333,63.38911892,4262.918247,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,1540.645669,,,2024,3,25,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,79.40875516,5340.238784,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,2007.463502,,,2024,2,25,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73.90998189,4970.446282,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,3231.845608,,,2024,5,26,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73.83253698,4965.238112,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,2942.181249,,,2024,7,26,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,73.11557088,4917.022142,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,1540.645669,,,2024,3,26,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.87959451,4833.902731,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,1540.645669,,,2024,4,26,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,56.94418698,3829.496575,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,3231.845608,,,2024,6,26,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.94661398,4703.90979,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,2007.463502,,,2024,1,26,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.1478594,4650.193545,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,2007.463502,,,2024,2,26,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,74.07540717,4981.571132,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,2007.463502,,,2024,1,25,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,75.75183989,5094.311233,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,1540.645669,,,2024,4,27,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,58.23653733,3916.407135,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,2942.181249,,,2024,9,27,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,8.333333333,70.26073718,4725.034575,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,3231.845608,,,2024,5,27,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,56.86341509,3824.064665,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,3231.845608,,,2024,6,27,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,2.777777778,63.48671059,4269.481287,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,INGHAM,2942.181249,,,2024,7,27,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0.555555556,62.87509914,4228.350417,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,2942.181249,,,2024,9,26,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,75.65055156,5087.499593,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,2942.181249,,,2024,8,27,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.81576784,4224.360387,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,2942.181249,,,2024,8,26,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,66.63736905,4481.363069,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,INGHAM,1540.645669,,,2024,3,27,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.9851142,4639.24893,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,2007.463502,,,2024,1,28,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,51.96109699,3494.383772,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,1540.645669,,,2024,3,28,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,1.666666667,66.09497745,4444.887234,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,2007.463502,,,2024,2,27,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.1478594,4650.193545,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,2007.463502,,,2024,2,28,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.86953874,4698.72648,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,1540.645669,,,2024,4,28,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,5.555555556,46.15088059,3103.64672,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,80
MI,INGHAM,2007.463502,,,2024,1,27,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.64825439,4280.345108,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,INGHAM,3231.845608,,,2024,5,28,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,56.67941412,3811.690599,5/20/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,100
MI,LENAWEE,6.422936493,,,2024,13,31,1,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,80.3824539,5405.720025,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,10.05146698,,,2024,12,31,1,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,82.46302336,5545.638321,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,10.05146698,,,2024,11,31,1,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.36074929,4597.26039,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,1.118558743,,,2024,10,31,1,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,78.94944586,5309.350234,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,9.251323146,,,2024,9,31,1,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,82.64240351,5557.701636,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,9.251323146,,,2024,8,31,1,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,60.37117035,4059.961206,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,9.251323146,,,2024,8,32,1,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,84.88553333,5708.552117,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,9.251323146,,,2024,9,32,1,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,71.24552589,4791.261616,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,10.05146698,,,2024,11,32,2,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,86.5932952,5823.399102,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,10.05146698,,,2024,11,33,2,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,82.84830715,5571.548656,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,6.422936493,,,2024,13,32,2,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.24947999,4589.777529,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,6.422936493,,,2024,13,33,2,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,68.09606884,4579.460629,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,1.118558743,,,2024,10,33,2,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,79.89837702,5373.165855,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,1.118558743,,,2024,10,32,2,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,78.90397701,5306.292454,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,10.05146698,,,2024,12,32,2,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.66622275,4685.05348,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,6.422936493,,,2024,12,33,2,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,76.24146175,5127.238303,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,9.251323146,,,2024,8,34,3,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,83.68883392,5628.074081,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,6.422936493,,,2024,13,34,3,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,79.95863248,5377.218035,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,9.251323146,,,2024,8,33,3,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,63.66415,4281.414088,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,10.05146698,,,2024,11,34,3,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,70.41571941,4735.45713,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,1.118558743,,,2024,9,33,3,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,55.06647143,3703.220204,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,6.422936493,,,2024,12,34,3,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,76.08490844,5116.710093,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,1.118558743,,,2024,10,34,3,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,75.39280234,5070.165958,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,1.118558743,,,2024,9,34,3,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,69.22133041,4655.13447,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,6.422936493,,,2024,13,35,4,DF3172NE3,1,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,83.70371295,5629.074696,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,9.251323146,,,2024,8,36,4,DF3172NE3,2,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.13992702,4178.910092,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,6.422936493,,,2024,12,35,4,DF3194NE3,3,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,75.15732546,5054.330137,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,60
MI,LENAWEE,9.251323146,,,2024,8,35,4,DF3194NE3,4,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,37.99587638,2555.222686,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,280
MI,LENAWEE,1.118558743,,,2024,9,36,4,DF3211NE3,5,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,62.9771268,4235.211777,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,LENAWEE,10.05146698,,,2024,11,35,4,DF3211NE3,6,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,80.52403576,5415.241405,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,10.05146698,,,2024,10,35,4,DF3264NE3,7,BASE,NA,NA,NA,0,NA,NA,NA,NA,NA,0,77.16581016,5189.400733,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,0
MI,LENAWEE,1.118558743,,,2024,9,35,4,DF3264NE3,8,BASE+HEADSUP,NA,NA,NA,0,NA,NA,NA,NA,NA,0,65.67845693,4416.876228,6/7/2024,160000,395368,15,0.381,loam,y,n,n,y,corn,160
MI,MONTCALM,0,,,2024,2,2,1,DF3172NE3,1,BASE,34,118433.3333,292648.7667,4.443333333,90,2.6,46.8,32.5,7.1,0,58.32,3922.02,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,9,2,1,DF3172NE3,2,BASE+HEADSUP,30,104500,258219.5,57.77546667,60,2,24,34.9,8,0,56.23,3781.4675,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,7,2,1,DF3194NE3,3,BASE,31,107983.3333,266826.8167,4.443333333,80,3.1,49.6,39.2,8.8,0,65.66,4415.635,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,3,2,1,DF3194NE3,4,BASE+HEADSUP,41,142816.6667,352899.9833,11.13333333,100,3.4,68,12.2,2,0,69.84,4696.74,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,8,2,1,DF3211NE3,5,BASE,25,87083.33333,215182.9167,13.33333333,90,3,54,41.1,7.2,0,53.17,3575.6825,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,4,2,1,DF3211NE3,6,BASE+HEADSUP,35,121916.6667,301256.0833,11.13333333,90,2.7,48.6,50.6,9.2,0,69.47,4671.8575,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,6,2,1,DF3264NE3,7,BASE,36,125400,309863.4,34.5,70,1.9,26.6,43,8,0,59.47,3999.3575,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,5,2,1,DF3264NE3,8,BASE+HEADSUP,31,107983.3333,266826.8167,38.8424,100,2.9,58,41.7,7.3,0,64.67,4349.0575,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,3,3,2,DF3172NE3,1,BASE,13,45283.33333,111895.1167,27.84643333,80,2.3,36.8,45.1,7.3,0,55.78,3751.205,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,6,3,2,DF3172NE3,2,BASE+HEADSUP,33,114950,284041.45,26.6019,70,1.9,26.6,41.3,7,0,66.64,4481.54,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,2,3,2,DF3194NE3,3,BASE,35,121916.6667,301256.0833,6.666666667,90,2.5,45,39.4,8.3,0,62.03,4171.5175,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,8,3,2,DF3194NE3,4,BASE+HEADSUP,35,121916.6667,301256.0833,44.33333333,70,2.1,29.4,40.8,9.2,0,70.37,4732.3825,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,9,3,2,DF3211NE3,5,BASE,29,101016.6667,249612.1833,13.335,80,2.3,36.8,46.1,9.6,0,61.19,4115.0275,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,7,3,2,DF3211NE3,6,BASE+HEADSUP,25,87083.33333,215182.9167,13.335,70,2.2,30.8,39,8.9,0,78.05,5248.8625,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,4,3,2,DF3264NE3,7,BASE,28,97533.33333,241004.8667,32.2023,90,2.6,46.8,36.3,7.3,0,64.44,4333.59,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,5,3,2,DF3264NE3,8,BASE+HEADSUP,30,104500,258219.5,35.55333333,50,1.6,16,46.2,9.5,0,67.76,4556.86,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,8,4,3,DF3172NE3,1,BASE,42,146300,361507.3,13.335,80,2.2,35.2,37.7,10.8,0,56.02,3767.345,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,3,4,3,DF3172NE3,2,BASE+HEADSUP,35,121916.6667,301256.0833,31.1685,70,2.2,30.8,33.4,6.9,0,61.82,4157.395,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,4,4,3,DF3194NE3,3,BASE,39,135850,335685.35,13.33333333,80,2.5,40,36.6,8.6,0,57.98,3899.155,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
MI,MONTCALM,0,,,2024,5,4,3,DF3194NE3,4,BASE+HEADSUP,37,128883.3333,318470.7167,22.24603333,80,2.1,33.6,41.7,10.2,0,68.28,4591.83,6/2/2024,NA,NA,15,0.381,loamy_sand,n,y,y,y,corn,0
